Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Ашан,Хлеб с Изюмом и Брусникой [Ашан],205 кКал,"9,3 г","2,1 г","48,4 г"
Ашан,Хлеб с Мюсли Весовой [Ашан],238 кКал,"6,1 г",2 г,"48,9 г"
Ашан,Хлеб с Отрубями [Ашан],268 кКал,"9,6 г","3,8 г","47,7 г"
Ашан,Хлеб с Семенами Подсолнечника [Ашан],238 кКал,"7,6 г","0,9 г","46,2 г"
Ашан,Хлеб с Семенами Тыквы [Ашан],230 кКал,"8,2 г","2,6 г","43,5 г"
Ашан,Хлеб с Сыром Весовой [Ашан],385 кКал,"7,8 г","20,2 г","42,3 г"
Ашан,Хлеб Сандвич [Ашан],274 кКал,"7,8 г","3,9 г","50,8 г"
Ашан,Хлеб Сельский [Ашан],216 кКал,"7,8 г","0,9 г","43,3 г"
Ашан,Хлеб Сельский Овальный [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Хлеб Славянский [Ашан],204 кКал,"6,8 г","1,2 г",40 г
Ашан,Хлеб Солнечный [Ашан],260 кКал,8 г,4 г,49 г
Ашан,Хлеб Солнышко [Ашан],221 кКал,"6,9 г","1,2 г","43,4 г"
Ашан,Хлеб Старорусский с Клюквой [Ашан],245 кКал,"9,3 г","2,1 г","48,8 г"
Ашан,Хлеб Столичный [Ашан],204 кКал,"6,8 г","1,2 г",40 г
Ашан,Хлеб Столичный Круглый [Ашан],210 кКал,7 г,"1,2 г","45,8 г"
Ашан,Хлеб Суоми [Ашан],273 кКал,"11,7 г","3,7 г","47,2 г"
Ашан,Хлеб Тверской [Ашан],179 кКал,"5,8 г","0,9 г","39,5 г"
Ашан,Хлеб Украинский [Ашан],297 кКал,"9,5 г","1,2 г","66,3 г"
Ашан,Хлеб Украинский Новый [Ашан],210 кКал,"6,8 г","1,2 г",40 г
Ашан,Хлеб Фитнес [Ашан],290 кКал,"12,2 г","9,1 г","40,1 г"
Ашан,Хлеб Французский [Ашан],260 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Хлеб Царский [Ашан],280 кКал,10 г,8 г,41 г
Ашан,Хлеб Цельнозерновой [Ашан],208 кКал,"6,7 г","5,6 г","31,6 г"
Ашан,Хлеб Цельнозерновой Весовой [Ашан],303 кКал,"11,6 г","23,4 г","11,7 г"
Ашан,Хлеб Чемпион [Ашан],263 кКал,"7,5 г",1 г,46 г
Ашан,Хлеб Черный Русский [Ашан],256 кКал,"8,1 г","2,4 г","49,5 г"
Ашан,Хлеб Шведский [Ашан],406 кКал,"23,8 г","18,3 г","36,7 г"
Ашан,Хлеб Швейцарский [Ашан],192 кКал,"6,8 г","0,9 г","42,3 г"
Ашан,Хлебные Палочки [Ашан],401 кКал,"11,4 г",6 г,73 г
Ашан,Хлебные Палочки Простые [Ашан],367 кКал,"10,6 г","5,6 г","66,9 г"
Ашан,Хлебушек Фитнес [Ашан],270 кКал,8 г,3 г,52 г
Ашан,Хлебушки Ржаные [Ашан],300 кКал,"7,5 г",8 г,47 г
Ашан,Хлебцы [Ашан],316 кКал,10 г,"1,8 г",65 г
Ашан,Хлебцы Льняные Овощные [Ашан],427 кКал,11 г,16 г,59 г
Ашан,Хлебцы Льняные Томат-Базилик [Ашан],400 кКал,10 г,17 г,52 г
Ашан,"Хлебцы Ржаные ""Утречко"" [Ашан]",370 кКал,13 г,"2,2 г","74,4 г"
Ашан,Хлебцы Ржаные Солодовые [Ашан],310 кКал,10 г,"1,8 г",64 г
Ашан,Хлебцы с Корицей [Ашан],326 кКал,"12,5 г","0,7 г","71,8 г"
Ашан,Хлебцы Фитнес [Ашан],204 кКал,7 г,2 г,38 г
Ашан,Хлебцы Хрустящие [Ашан],319 кКал,"7,8 г",1 г,"69,7 г"
Ашан,Хлебцы Хрустящие Злаковые [Ашан],324 кКал,"8,1 г","1,1 г","70,5 г"
Ашан,Хлопья из Пшеницы с Сухофруктами [Ашан],398 кКал,9 г,"7,5 г",69 г
Ашан,Хлопья Кукурузные Глазированные [Ашан],297 кКал,"5,2 г","0,8 г","71,8 г"
Ашан,Хлопья Мультизерновые [Ашан],347 кКал,"10,3 г","5,3 г","64,6 г"
Ашан,Хлопья Овсяные [Ашан],306 кКал,12 г,6 г,51 г
Ашан,Хлопья Овсяные Геркулес [Ашан],400 кКал,11 г,6 г,70 г
Ашан,Хребты Лосося [Ашан],118 кКал,16 г,6 г,0 г
Ашан,Хрен Сливочный [Ашан],90 кКал,3 г,1 г,17 г
Ашан,Хурма [Ашан],62 кКал,"0,5 г",0 г,"15,9 г"
Ашан,Цветная Капуста [Ашан],30 кКал,"2,5 г",0 г,5 г
Ашан,Цельно Зерновая Смесь [Ашан],298 кКал,"11,5 г","2,2 г","58,7 г"
Ашан,Цитрон [Ашан],38 кКал,0 г,0 г,"9,5 г"
Ашан,Цукаты [Ашан],340 кКал,"0,5 г",0 г,84 г
Ашан,Цукаты Вишни [Ашан],300 кКал,"0,5 г",0 г,75 г
Ашан,Чебурек с Ветчиной и Сыром [Ашан],345 кКал,"13,7 г","19,7 г","26,3 г"
Ашан,Чебурек с Курицей [Ашан],229 кКал,8 г,9 г,29 г
Ашан,Чебурек с Мясом [Ашан],284 кКал,"9,6 г","13,2 г","25,1 г"
Ашан,Чебурек с Сыром и Грибами [Ашан],355 кКал,"15,8 г","21,3 г","25,4 г"
Ашан,Чебурек Сыр/Грибы [Ашан],256 кКал,7 г,8 г,39 г
Ашан,Челночек [Ашан],370 кКал,9 г,"6,5 г",69 г
Ашан,Чёрная Смородина [Ашан],30 кКал,"0,5 г","0,5 г","5,6 г"
Ашан,Черная Фасоль Прето [Ашан],350 кКал,21 г,2 г,62 г
Ашан,Черника Замороженная [Ашан],25 кКал,"0,3 г",0 г,6 г
Ашан,Чернослив [Ашан],250 кКал,2 г,0 г,60 г
Ашан,Чернослив Суш Б/К [Ашан],256 кКал,"1,9 г","0,5 г","59,5 г"
Ашан,Черри Томаты Маринованные [Ашан],15 кКал,0 г,0 г,"3,5 г"
Ашан,Чечевица Зелёная [Ашан],360 кКал,28 г,2 г,58 г
Ашан,Чечевица Красная [Ашан],298 кКал,21 г,2 г,47 г
Ашан,Чечевица Красная Варёная [Ашан],149 кКал,"10,5 г",1 г,"23,5 г"
Ашан,Чечевица Натуральная [Ашан],150 кКал,12 г,"0,5 г","24,5 г"
Ашан,Чиабата с Колбасой [Ашан],209 кКал,"6,8 г","9,5 г","7,8 г"
Ашан,Чиабатта Итальянская [Ашан],258 кКал,"9,1 г",1 г,"52,6 г"
Ашан,Чиабатта Ржаная [Ашан],239 кКал,"7,3 г",1 г,"47,7 г"
Ашан,Чиабатта Рустик [Ашан],207 кКал,"7,8 г","0,8 г","42,2 г"
Ашан,Чиабатта с Луком [Ашан],271 кКал,"8,8 г","3,4 г","50,8 г"
Ашан,Чиабатта с Оливками [Ашан],230 кКал,7 г,"3,5 г",43 г
Ашан,Чиабатта с Сыром [Ашан],250 кКал,"7,5 г","4,5 г",45 г
Ашан,Чиабатта со Вкусом Оливок [Ашан],204 кКал,"7,2 г",2 г,"39,4 г"
Ашан,Чиабатта Темная [Ашан],187 кКал,"6,5 г","0,8 г","38,7 г"
Ашан,Чиабатта Традиционная [Ашан],240 кКал,8 г,3 г,46 г
Ашан,Чизкейк Классический [Ашан],220 кКал,7 г,12 г,21 г
Ашан,Чизкейк Облепиха-Курага [Ашан],260 кКал,"6,5 г",11 г,34 г
Ашан,Чизкейк с Персиком [Ашан],146 кКал,"5,3 г","5,9 г",18 г
Ашан,Чизкейк Фруктовый [Ашан],346 кКал,"5,3 г","5,9 г",18 г
Ашан,Чизкейк Шоколадный [Ашан],266 кКал,"9,4 г","8,1 г",39 г
Ашан,Чипсы [Ашан],435 кКал,3 г,28 г,42 г
Ашан,Чипсы со Вкусом Барбекю [Ашан],528 кКал,5 г,28 г,62 г
Ашан,Чипсы со Вкусом Сыра [Ашан],500 кКал,4 г,30 г,55 г
Ашан,Шампиньоны [Ашан],27 кКал,"4,3 г",1 г,"0,1 г"
Ашан,Шампиньоны Целые [Ашан],15 кКал,"2,5 г","0,5 г","0,5 г"
Ашан,Шарики Шоколадные [Ашан],378 кКал,"8,1 г","1,7 г","83,1 г"
Ашан,Шарлак с Кешью [Ашан],340 кКал,"1,5 г","0,5 г",89 г
Ашан,Шаурма из Курицы [Ашан],165 кКал,"9,6 г","5,4 г","19,6 г"
Ашан,Шаурма по-Грузински [Ашан],711 кКал,"40,7 г","38,2 г","51,3 г"
Ашан,Шаурма с Курицей [Ашан],167 кКал,"19,4 г","13,8 г","6,8 г"
Ашан,Шашлык из Свинины по-Русски [Ашан],244 кКал,16 г,20 г,0 г
Ашан,Шашлык Куриный [Ашан],223 кКал,23 г,9 г,1 г
Ашан,Шашлык Куриный в Специях [Ашан],183 кКал,"20,4 г","1,7 г","1,7 г"
Ашан,Шашлычок Куриный [Ашан],120 кКал,"18,7 г","4,5 г",0 г
Ашан,Шведские Галеты с Овсяными Хлопьями и Шоколадом [Ашан],505 кКал,"5,1 г","26,2 г","60,2 г"
Ашан,Шейка Свиная Б/К [Ашан],381 кКал,14 г,35 г,0 г
Ашан,Шейка Свиная Бескостная «Фермерская» [Ашан],320 кКал,12 г,30 г,0 г
Ашан,Шейка Телячья [Ашан],90 кКал,18 г,2 г,0 г
Ашан,Шейная Часть Говяжья Б/К [Ашан],131 кКал,17 г,7 г,0 г
Ашан,Шейная Часть Говяжья на Кости «Фермерская» [Ашан],230 кКал,16 г,18 г,0 г
Ашан,Шея Говяжья [Ашан],131 кКал,17 г,7 г,0 г
Ашан,Шинка Деликатесная [Ашан],182 кКал,12 г,25 г,0 г
Ашан,Шницель [Ашан],160 кКал,11 г,10 г,6 г
Ашан,"Шницель Говяжий ""Фермерский"" [Ашан]",160 кКал,18 г,10 г,0 г
Ашан,Шницель из Говядины [Ашан],123 кКал,19 г,5 г,0 г
Ашан,Шницель из Свинины [Ашан],158 кКал,17 г,10 г,0 г
Ашан,Шницель из Свинины Фермерский [Ашан],270 кКал,12 г,25 г,0 г
Ашан,Шницель из Телятины [Ашан],100 кКал,"19,5 г","2,5 г",0 г
Ашан,Шоколад 74% [Ашан],569 кКал,8 г,"44,4 г","28,6 г"
Ашан,Шоколад Noir Dessert 52% [Ашан],521 кКал,"6,6 г",30 г,52 г
Ашан,Шоколад Noir Orange [Ашан],487 кКал,"5,5 г",26 г,54 г
Ашан,Шоколад Апельсин со Стевией [Ашан],444 кКал,5 г,"30,7 г","37,4 г"
Ашан,Шоколад Белый Десерт [Ашан],553 кКал,"7,9 г",33 г,55 г
Ашан,Шоколад Белый с Малиной [Ашан],521 кКал,"5,3 г","28,4 г",61 г
Ашан,Шоколад Горький 70% [Ашан],549 кКал,"9,7 г",38 г,36 г
Ашан,Шоколад Горький 72% [Ашан],559 кКал,"8,4 г","42,5 г","29,7 г"
Ашан,Шоколад Горький 76% с Апельсиновой Цедрой [Ашан],551 кКал,"7,2 г","40,7 г","33,6 г"
Ашан,Шоколад Горький 85% [Ашан],591 кКал,8 г,"51,6 г","16,8 г"
Ашан,Шоколад Горький Био 85% Какао [Ашан],584 кКал,10 г,48 г,20 г
Ашан,Шоколад Дегустационный Горький 72% [Ашан],559 кКал,"8,4 г","42,5 г","29,7 г"
Ашан,Шоколад Дегустационный Горький 74% с Кусочками Какао Бобов [Ашан],572 кКал,8 г,"44,7 г","28,6 г"
Ашан,Шоколад Дегустационный Горький 85% [Ашан],591 кКал,8 г,"51,6 г","16,8 г"
Ашан,Шоколад Молочный Лайм Лимон [Ашан],537 кКал,"6,2 г","31,5 г","57,2 г"
Ашан,Шоколад Молочный с Муссом Пралине [Ашан],71 кКал,1 г,"4,4 г","6,9 г"
Ашан,Шоколад со Стевией и Какао-Крупкой [Ашан],462 кКал,"5,6 г","33,9 г","34,1 г"
Ашан,Шоколад Темный с Миндалем Noir Amandes [Ашан],551 кКал,"9,5 г",38 г,38 г
Ашан,Шоколад Темный с Цельным Миндалем [Ашан],530 кКал,9 г,34 г,46 г
Ашан,Шоколад Темный с Цукатами Апельсина [Ашан],487 кКал,6 г,25 г,56 г
Ашан,Шоколад Темный с Шоколадным Муссом [Ашан],565 кКал,"5,4 г",38 г,47 г
Ашан,Шоколад Черный Био [Ашан],584 кКал,10 г,48 г,20 г
Ашан,Шоколадная Паста для Бутербродов [Ашан],569 кКал,5 г,"37,1 г",52 г
Ашан,Шоколадные Капли [Ашан],516 кКал,7 г,28 г,55 г
Ашан,Шоколадные Лепестки Био [Ашан],385 кКал,"9,1 г","3,9 г","73,8 г"
Ашан,Шоколадный Мусс [Ашан],580 кКал,7 г,44 г,39 г
Ашан,Шоколадный Соус [Ашан],268 кКал,"1,3 г","1,6 г",62 г
Ашан,Шоколадный Твист [Ашан],430 кКал,"6,5 г","25,1 г","44,5 г"
Ашан,Шоколадный Флан [Ашан],376 кКал,5 г,"5,1 г",74 г
Ашан,Шпик Варено-Копченый [Ашан],584 кКал,11 г,60 г,0 г
Ашан,Штрудель Киви [Ашан],410 кКал,5 г,30 г,34 г
Ашан,Штрудель с Вишней [Ашан],198 кКал,3 г,"10,3 г","24,6 г"
Ашан,Штрудель с Яблоком и Изюмом [Ашан],262 кКал,"3,9 г","12,4 г","33,4 г"
Ашан,Шукеты [Ашан],439 кКал,"8,9 г","30,1 г","33,6 г"
Ашан,Шукеты с Сахаром [Ашан],420 кКал,"7,4 г","20,1 г","52,4 г"
Ашан,Шукеты со Сгущенкой [Ашан],489 кКал,14 г,24 г,43 г
Ашан,Щербет Облепиха [Ашан],143 кКал,"0,7 г",3 г,"28,4 г"
Ашан,Эклер без Начинки [Ашан],189 кКал,"5,2 г","4,3 г","39,8 г"
Ашан,Энергетический Напиток [Ашан],45 кКал,0 г,0 г,12 г
Ашан,Энержи Микс Весовой [Ашан],510 кКал,"7,6 г","29,5 г","52,8 г"
Ашан,Эскалоп из Свинины [Ашан],162 кКал,18 г,10 г,0 г
Ашан,Эскалоп Свиной Фермерский [Ашан],210 кКал,16 г,16 г,0 г
Ашан,"Яблоки ""Кольцо"" Цукаты [Ашан]",306 кКал,1 г,"1,6 г","68,7 г"
Ашан,Яблоки Сушеные [Ашан],231 кКал,"2,2 г","0,1 г",59 г
Ашан,Яблоки Сушеные Кольца [Ашан],50 кКал,"0,2 г","0,2 г","13,5 г"
Ашан,Яблоко [Ашан],47 кКал,"0,4 г",0 г,"11,3 г"
Ашан,Яблоко Бребурн [Ашан],47 кКал,"0,4 г","0,1 г","11,8 г"
Ашан,Яблоко Ред Чиф [Ашан],46 кКал,"0,4 г",0 г,"11,3 г"
Ашан,Яблочное Пюре Био́ [Ашан],55 кКал,"0,3 г","0,6 г","11,5 г"
Ашан,Ядро Абрикосовой Косточки [Ашан],520 кКал,25 г,45 г,3 г
Ашан,Ядро Подсолнечника [Ашан],588 кКал,22 г,"50,5 г",11 г
Ашан,Язык в Желе 80% [Ашан],157 кКал,"17,7 г","8,8 г","1,8 г"
Ашан,Язык Говяжий Отварной [Ашан],281 кКал,"20,2 г","15,2 г","3,6 г"
Ашан,Язык Свиной Отварной [Ашан],188 кКал,12 г,9 г,"2,4 г"
Ашан,Язычки Слоеные [Ашан],478 кКал,"6,9 г","31,8 г","43,2 г"
Ашан,Язычки Слоеные с Джемом [Ашан],402 кКал,"5,6 г","17,7 г","55,9 г"
Ашан,Язычки Слоеные с Изюмом [Ашан],350 кКал,"5,4 г","19,3 г","38,7 г"
Ашан,Яичная Лазанья [Ашан],366 кКал,"13,4 г","3,3 г","69,1 г"
Ашан,Яичная Паста со Шпинатом [Ашан],366 кКал,"14,6 г","4,3 г","65,9 г"
